obj_search:
  camera_z: 1.7
  ceiling_z: 2.27
  floor_z: 0
  object_query: {K: 5}
  processed_data_dir: /home/michal/Downloads/pcddata/processed/
  raw_data_dir: /media/michal/Pauli/masterdata/raw/
object_query: {K: 5, cluster_maxsize: 500, cluster_minsize: 12, cluster_tolerance: 0.2,
  clusters_to_results: true, extract_mult: 1.3, match: nonPlanes<pfhrgb_susan, n_max_points: 200,
  output_dir: 'NULL', query_features: '/home/michal/Downloads/pcddata/processed/query/queryobjects/0,01/hanger_jacket/features/rgb_0002_label_hanger_jacket<pfhrgb_susan_2015-05-26_15-09-31.pcd',
  results_out: /home/michal/Downloads/pcddata/processed/query/rares, subdirs: 4, target_features: /media/michal/Pauli/masterdata/processed/annotated/rares,
  x_step_hough: 0.05, y_step_hough: 0.05, z_step_hough: 0.05}
/media/michal/Pauli/masterdata/processed/annotated/rares/20140908/patrol_run_45/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-18-10.pcd 0.0180439 0.00127415 0.000431328 1 6 1 -1 382239 95 160 -1 -1 95 160 -1 -1 382144,59,21,7,4,2,2 -1 0,59,21,7,4,2,2 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140908/patrol_run_47/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-18-44.pcd 0.0219743 0.000615846 0.000486841 1 7 1 -1 380919 108 160 -1 -1 108 160 -1 -1 380811,73,26,6,1,0,1,1 -1 0,73,26,6,1,0,1,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140909/patrol_run_49/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-19-20.pcd 0.0159004 0.000579012 0.00042904 1 26 12 0 371316 98 160 0 0 98 160 0 0 371218,67,14,9,4,2,2 0,0,0,0,0,0,0 0,67,14,9,4,2,2 0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140909/patrol_run_51/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-19-41.pcd 0.0142549 0.00108088 0.000427672 1 7 1 0 378972 96 160 0 0 96 160 0 0 378876,64,17,6,4,3,1,1 0,0,0,0,0,0,0,0 0,64,17,6,4,3,1,1 0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140909/patrol_run_53/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-20-03.pcd 0.0163121 0.000601453 0.000449435 1 9 1 0 367488 96 160 0 0 96 160 0 0 367392,61,22,7,3,0,1,1,0,1 0,0,0,0,0,0,0,0,0,0 0,61,22,7,3,0,1,1,0,1 0,0,0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140909/patrol_run_55/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-20-20.pcd 0.0178341 0.000505258 0.000435905 1 29 15 0 378972 92 160 1 1 92 160 1 1 378880,55,28,3,2,1,1,1,0,0,0,0,0,0,1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0 0,55,28,3,2,1,1,1,0,0,0,0,0,0,1 0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140909/patrol_run_59/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-20-48.pcd 0.0170074 0.00113402 0.000355091 1 10 1 -1 375144 94 160 -1 -1 94 160 -1 -1 375050,56,21,13,2,1,0,0,0,0,1 -1 0,56,21,13,2,1,0,0,0,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140909/patrol_run_61/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-21-04.pcd 0.0156882 0.000611345 0.000444187 1 6 1 0 375705 99 160 0 0 99 160 0 0 375606,61,23,9,5,0,1 0,0,0,0,0,0,0 0,61,23,9,5,0,1 0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140909/patrol_run_63/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-21-29.pcd 0.0137641 0.00112307 0.000355288 1 30 12 0 384846 89 160 0 0 89 160 0 0 384757,48,25,8,5,2,0,0,1 0,0,0,0,0,0,0,0,0 0,48,25,8,5,2,0,0,1 0,0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140910/patrol_run_67/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-21-46.pcd 0.016547 0.00048026 0.000434297 1 32 13 0 452760 101 160 0 0 101 160 0 0 452659,69,17,7,4,4 0,0,0,0,0,0 0,69,17,7,4,4 0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140910/patrol_run_69/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-22-07.pcd 0.0169926 0.000497932 0.000568418 1 7 1 0 371316 95 160 1 1 95 160 1 1 371221,56,26,5,5,2,0,1 0,1,0,0,0,0,0,0 0,56,26,5,5,2,0,1 0,1,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140910/patrol_run_71/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-22-29.pcd 0.0165813 0.00148885 0.000436463 1 34 15 0 424710 95 160 0 0 95 160 0 0 424615,64,16,6,4,2,1,2 0,0,0,0,0,0,0,0 0,64,16,6,4,2,1,2 0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140910/patrol_run_74/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-22-48.pcd 0.0157599 0.00132587 0.000436613 1 9 1 0 367488 97 160 0 0 97 160 0 0 367391,63,22,7,1,2,0,0,0,2 0,0,0,0,0,0,0,0,0,0 0,63,22,7,1,2,0,0,0,2 0,0,0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140910/patrol_run_77/room_4/features/nonPlanes<pfhrgb_susan_2015-05-18_16-23-07.pcd 0.0172001 0.000601653 0.00019543 1 7 1 0 367488 98 160 0 0 98 160 0 0 367390,70,11,8,4,3,1,1 0,0,0,0,0,0,0,0 0,70,11,8,4,3,1,1 0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140910/patrol_run_79/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-23-27.pcd 0.0160173 0.000281748 0.000384301 1 6 1 0 377600 94 160 0 0 94 160 0 0 377506,58,19,10,3,2,2 0,0,0,0,0,0,0 0,58,19,10,3,2,2 0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140910/patrol_run_81/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-23-45.pcd 0.0118378 0.000410336 0.000349041 1 53 22 0 380919 83 160 4 4 83 160 4 4 380836,49,16,8,5,1,2,0,1,0,1 0,4,0,0,0,0,0,0,0,0,0 0,49,16,8,5,1,2,0,1,0,1 0,4,0,0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140911/patrol_run_82/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-24-01.pcd 0.0152646 0.000466411 0.000438651 1 7 1 0 419958 100 160 2 2 100 160 2 2 419858,67,18,8,5,0,1,1 0,2,0,0,0,0,0,0 0,67,18,8,5,0,1,1 0,2,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140911/patrol_run_84/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-24-18.pcd 0.0144092 0.000575625 0.000384732 1 10 1 0 351648 94 160 3 5 94 160 3 5 351554,62,16,9,3,1,2,0,0,0,1 0,1,2,0,0,0,0,0,0,0,0 0,62,16,9,3,1,2,0,0,0,1 0,1,2,0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140911/patrol_run_88/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-24-35.pcd 0.0148274 0.000557577 0.000368125 1 7 1 -1 357390 89 160 -1 -1 89 160 -1 -1 357301,55,15,11,4,1,0,3 -1 0,55,15,11,4,1,0,3 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140911/patrol_run_90/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-24-51.pcd 0.0100211 0.000192678 0.000140793 1 7 1 0 390456 97 160 1 3 97 160 1 3 390359,66,11,14,3,1,1,1 0,0,0,1,0,0,0,0 0,66,11,14,3,1,1,1 0,0,0,1,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140911/patrol_run_92/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-25-09.pcd 0.0146078 0.000438908 0.000359822 1 6 1 0 405405 90 160 0 0 90 160 0 0 405315,52,19,10,6,2,1 0,0,0,0,0,0,0 0,52,19,10,6,2,1 0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140912/patrol_run_100/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-25-25.pcd 0.0162314 0.000572781 0.000458542 1 4 1 0 363776 98 160 1 1 98 160 1 1 363678,62,18,10,8 0,1,0,0,0 0,62,18,10,8 0,1,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140912/patrol_run_102/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-25-48.pcd 0.0164345 0.000576186 0.000383032 1 10 1 0 372900 87 160 0 0 87 160 0 0 372813,53,18,9,4,0,0,0,0,2,1 0,0,0,0,0,0,0,0,0,0,0 0,53,18,9,4,0,0,0,0,2,1 0,0,0,0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140912/patrol_run_104/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-26-09.pcd 0.0153271 0.000559354 0.000408693 1 8 1 0 351120 87 160 0 0 87 160 0 0 351033,54,16,7,5,2,0,1,2 0,0,0,0,0,0,0,0,0 0,54,16,7,5,2,0,1,2 0,0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140912/patrol_run_94/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-26-28.pcd 0.00820025 0.000260477 0.000188402 1 6 1 0 357504 93 160 0 0 93 160 0 0 357411,57,16,11,8,0,1 0,0,0,0,0,0,0 0,57,16,11,8,0,1 0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140912/patrol_run_96/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-26-51.pcd 0.00455266 0.000454268 0.000157983 1 22 13 0 353856 95 160 1 1 95 160 1 1 353761,59,21,9,4,0,1,0,0,0,1 0,1,0,0,0,0,0,0,0,0,0 0,59,21,9,4,0,1,0,0,0,1 0,1,0,0,0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140912/patrol_run_98/room_3/features/nonPlanes<pfhrgb_susan_2015-05-18_16-27-07.pcd 0.0169259 0.000554433 0.000376303 1 29 12 0 364800 86 160 0 0 86 160 0 0 364714,45,22,10,6,1,2 0,0,0,0,0,0,0 0,45,22,10,6,1,2 0,0,0,0,0,0,0
/media/michal/Pauli/masterdata/processed/annotated/rares/20140921/patrol_run_110/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-27-31.pcd 0.00780051 0.00130381 0.000346696 2 34,27 12,12 -1 277200 68 160 -1 -1 68 160 -1 -1 277132,41,12,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1 -1 0,41,12,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140921/patrol_run_112/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-27-39.pcd 0.0168715 0.000461606 0.000369895 1 5 1 -1 397683 91 160 -1 -1 91 160 -1 -1 397592,54,20,8,3,6 -1 0,54,20,8,3,6 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140921/patrol_run_114/room_1/features/nonPlanes<pfhrgb_susan_2015-05-18_16-28-02.pcd 0.0181189 0.001272 0.000411783 1 16 1 -1 385152 90 160 -1 -1 90 160 -1 -1 385062,57,19,7,2,4,0,0,0,0,0,0,0,0,0,0,1 -1 0,57,19,7,2,4,0,0,0,0,0,0,0,0,0,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_116/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-28-20.pcd 0.0171753 0.000405258 0.000419889 1 16 12 -1 350526 100 160 -1 -1 100 160 -1 -1 350426,66,20,7,4,2,0,1 -1 0,66,20,7,4,2,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_118/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-28-37.pcd 0.0154071 0.00127898 0.000392577 1 9 1 -1 358974 90 160 -1 -1 90 160 -1 -1 358884,60,11,9,6,0,3,0,0,1 -1 0,60,11,9,6,0,3,0,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_120/room_1/features/nonPlanes<pfhrgb_susan_2015-05-18_16-29-00.pcd 0.0157929 0.00110641 0.000351146 1 4 1 -1 383295 95 160 -1 -1 95 160 -1 -1 383200,58,19,8,10 -1 0,58,19,8,10 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_124/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-29-21.pcd 0.0170852 0.00062804 0.00041039 1 10 1 -1 404000 99 160 -1 -1 99 160 -1 -1 403901,71,16,6,1,2,1,0,0,1,1 -1 0,71,16,6,1,2,1,0,0,1,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_126/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-29-41.pcd 0.0149084 0.00132846 0.000434117 1 8 1 -1 363776 92 160 -1 -1 92 160 -1 -1 363684,61,14,10,2,1,2,0,2 -1 0,61,14,10,2,1,2,0,2 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_128/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-29-58.pcd 0.01667 0.000472561 0.000406114 1 8 1 -1 378144 101 160 -1 -1 101 160 -1 -1 378043,73,12,9,4,0,2,0,1 -1 0,73,12,9,4,0,2,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_130/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-30-17.pcd 0.017617 0.00115975 0.000465592 1 8 1 -1 360525 95 160 -1 -1 95 160 -1 -1 360430,62,16,10,4,0,2,0,1 -1 0,62,16,10,4,0,2,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_132/room_1/features/nonPlanes<pfhrgb_susan_2015-05-18_16-30-40.pcd 0.0167845 0.00120494 0.000441143 1 42 13 -1 373626 92 160 -1 -1 92 160 -1 -1 373534,59,15,10,3,2,2,1 -1 0,59,15,10,3,2,2,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_134/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-31-03.pcd 0.0192866 0.000369443 0.000502893 1 5 1 -1 358512 103 160 -1 -1 103 160 -1 -1 358409,68,20,9,5,1 -1 0,68,20,9,5,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140922/patrol_run_138/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-31-34.pcd 0.0167574 0.00118941 0.000332137 1 10 1 -1 415272 97 160 -1 -1 97 160 -1 -1 415175,66,17,4,7,2,0,0,0,0,1 -1 0,66,17,4,7,2,0,0,0,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140923/patrol_run_139/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-31-52.pcd 0.0161656 0.000426099 0.000363303 1 37 17 -1 354816 83 160 -1 -1 83 160 -1 -1 354733,46,14,10,9,4 -1 0,46,14,10,9,4 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140923/patrol_run_141/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-32-12.pcd 0.0180444 0.00125095 0.000613861 1 4 1 -1 354816 112 160 -1 -1 112 160 -1 -1 354704,74,30,6,2 -1 0,74,30,6,2 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140923/patrol_run_144/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-32-33.pcd 0.00846152 0.000712323 0.00022053 1 11 1 -1 355740 90 160 -1 -1 90 160 -1 -1 355650,53,23,7,2,3,1,0,0,0,0,1 -1 0,53,23,7,2,3,1,0,0,0,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140923/patrol_run_146/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-32-53.pcd 0.0140686 0.000605843 0.000419879 1 52 23 -1 376992 89 160 -1 -1 89 160 -1 -1 376903,57,13,11,4,1,1,1,0,0,1 -1 0,57,13,11,4,1,1,1,0,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140923/patrol_run_148/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-33-13.pcd 0.00721364 0.000285778 0.000134331 1 11 1 -1 348096 85 160 -1 -1 85 160 -1 -1 348011,55,15,4,4,4,0,1,0,1,0,1 -1 0,55,15,4,4,4,0,1,0,1,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140923/patrol_run_150/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-33-33.pcd 0.0162072 0.000588908 0.000398427 1 11 1 -1 371680 87 160 -1 -1 87 160 -1 -1 371593,52,19,7,4,3,0,1,0,0,0,1 -1 0,52,19,7,4,3,0,1,0,0,0,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140924/patrol_run_152/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-33-54.pcd 0.0142327 0.000511249 0.000456929 1 31 18 -1 340992 97 160 -1 -1 97 160 -1 -1 340895,62,20,8,4,1,1,1 -1 0,62,20,8,4,1,1,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140924/patrol_run_156/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-34-13.pcd 0.00562072 0.000232964 0.000171933 1 5 1 -1 355740 95 160 -1 -1 95 160 -1 -1 355645,57,23,7,4,4 -1 0,57,23,7,4,4 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140924/patrol_run_158/room_1/features/nonPlanes<pfhrgb_susan_2015-05-18_16-34-34.pcd 0.0151773 0.000472614 0.000398797 1 11 1 -1 379962 95 160 -1 -1 95 160 -1 -1 379867,68,15,4,3,2,0,1,0,0,1,1 -1 0,68,15,4,3,2,0,1,0,0,1,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140924/patrol_run_162/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-34-50.pcd 0.0162892 0.000482136 0.000475614 1 6 1 -1 351232 107 160 -1 -1 107 160 -1 -1 351125,74,21,7,3,1,1 -1 0,74,21,7,3,1,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140924/patrol_run_164/room_1/features/nonPlanes<pfhrgb_susan_2015-05-18_16-35-10.pcd 0.0176854 0.000566942 0.000560935 1 25 12 -1 364914 107 160 -1 -1 107 160 -1 -1 364807,77,19,6,1,2,1,1 -1 0,77,19,6,1,2,1,1 -1
/media/michal/Pauli/masterdata/processed/annotated/rares/20140924/patrol_run_166/room_2/features/nonPlanes<pfhrgb_susan_2015-05-18_16-35-38.pcd 0.021027 0.000270856 0.000423122 1 12 1 -1 368115 103 160 -1 -1 103 160 -1 -1 368012,75,17,4,3,3,0,0,0,0,0,0,1 -1 0,75,17,4,3,3,0,0,0,0,0,0,1 -1
